USE_LICENSE_URL,GUID,SCIENTIFIC_NAME,COORDINATEUNCERTAINTYINMETERS,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67933","Circus hudsonius","4754.002176","United States","Kansas","5 mi SW Toronto","31 Dec 1932","37.74714","-96.0148"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67934","Circus hudsonius","4754.002176","United States","Kansas","5 mi SW Toronto","31 Dec 1931","37.74714","-96.0148"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151700","Aquila chrysaetos canadensis","2750.368896","United States","California","Livermore Mts., Mission Peak","25 Mar 1929","37.5127705","-121.879756"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:142418","Buteo plagiatus","35405.568","Guatemala","Izabal","28 mi W El Estor","29 Jan 1959","15.53333","-89.77004"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:157041","Buteo plagiatus","5344","Costa Rica","Guanacaste","Finca Jimenez","4 Aug 1967","10.41667","-85.2"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151703","Aquila chrysaetos canadensis","6878.336256","United States","California","4 mi NE Moraga","2 Apr 1926","37.870024","-122.0647821"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:42686","Aquila chrysaetos canadensis","804.672","United States","California","Pescadero","21 Feb 1921","37.251624","-122.381799"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:61231","Aquila chrysaetos canadensis","9411.443712","United States","Nevada","14 mi SW Sunnyside","10 Jun 1932","38.2798","-115.20272"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:70388","Aquila chrysaetos canadensis","","United States","Oregon","Nude Valley, Mickey Ranch","15 Jan 1937","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140446","Rupornis magnirostris griseocauda","50446.497024","Mexico","Veracruz","30 mi E Cape Rojo near Laguna de Tamiahua on La Breche, 40 mi N Naranjos","9 Apr 1960","21.9344444444","-97.6866666666"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151704","Aquila chrysaetos canadensis","","United States","California","10 mi S Bodega","31 Oct 1925","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109384","Buteo plagiatus","2293","Mexico","Guerrero","Chilpancingo de los Bravos","20 Oct 1942","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:85528","Chondrohierax uncinatus unicinatus","7081","El Salvador","San Miguel","Lake Olomega","23 Feb 1942","13.31667","-88.06667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:64564","Accipiter striatus velox","212.433408","United States","California","Woodmont Ave., just outside Berkeley city limits","10 Feb 1934","37.8994785","-122.2610639"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144620","Accipiter gentilis atricapillus","7576.791552","United States","Washington","Spokane","10 Jan 1928","47.6589","-117.425"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144630","Accipiter striatus velox","4074.859008","United States","California","Berkeley","19 Dec 1921","37.8697904","-122.2715302"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:119965","Accipiter gentilis atricapillus","1609.344","United States","California","Laytonville, Clarke Ranch","29 Jan 1950","39.6863371","-123.4851937"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:124328","Accipiter gentilis atricapillus","8259.153408","United States","California","Sagehen Creek","14 Jul 1951","39.4319423","-120.2418191"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63666","Accipiter striatus velox","7937.284608","United States","California","Thompson Canyon, Walker Basin","11 Oct 1933","35.4277106","-118.49432"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:65113","Circus hudsonius","6905.695104","United States","Kansas","7 mi SW Pittsburg","31 Dec 1932","37.33902","-94.79548"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:5915","Buteo jamaicensis calurus","1660.843008","United States","California","Aloha Farm, Walnut Creek","16 Jan 1894","37.9184231","-122.0093791"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41407","Buteo swainsoni","4037.844096","United States","Arizona","Wilcox","not recorded","32.2528","-109.8314"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81825","Accipiter striatus velox","7691.054976","Canada","British Columbia","Osoyoos Lake","25 Apr 1922","49.0333","-119.45"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:159643","Haliaeetus leucocephalus leucocephalus","","Mexico","Chihuahua","Rancho Parapetas, 6 mi ENE Santa Clara","28 Jul 1968","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:143339","Haliastur sphenurus","9073.481472","Australia","South Australia","20 mi N, 14 mi W Muloorina","30 Jun 1961","-28.94294","137.66825"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:135171","Ictinia mississippiensis","13808.17152","United States","Kansas","10.5 mi W Hardtner","26 Jul 1952","37.0151","-98.8388"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:150924","Milvus migrans lineatus","4144","Korea","South Chungchong Province","Tok-Son","18 Feb 1962","36.81","127.368"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:124876","Parabuteo unicinctus harrisi","9160","United States","Texas","11 mi NW Jourdanton","1 Feb 1952","29.03","-98.672"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:128911","Torgos tracheliotos ssp.","832.030848","United States","Ohio","Cleveland Zoo","1948","41.4424","-81.7237"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:54444","Buteo jamaicensis calurus","4828.032","United States","California","Bodega Bay","2 Nov 1929","38.3027788","-123.0344417"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:64605","Buteo jamaicensis calurus","3270.187008","United States","California","Richmond","15 Feb 1934","37.9362274","-122.362295"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151690","Buteo jamaicensis calurus","","United States","Nevada","N end Ruby Mts., 5 mi N Jerry Creek","23 Jun 1929","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:7580","Buteo lagopus sanctijohannis","2414.016","United States","California","Menlo Park","not recorded","37.45587","-122.186478"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144691","Buteo swainsoni","428.085504","United States","Nevada","W side of Ruby Lake at Harrison Pass","21 Jul 1927","40.325","-115.51028"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:76186","Buteo swainsoni","9918.387072","United States","Nevada","7 mi NW Fallon","1 May 1936","39.54536","-118.86896"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:134061","Buteo galapagoensis","400","United States","California","San Diego Zoo","16 Feb 1956","32.735697","-117.151572"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:19462","Buteo swainsoni","402.336","United States","California","Tipton","27 Apr 1911","36.059519","-119.31074"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32250","Buteo swainsoni","1000","United States","California","Mt. Pinos","24 Jun 1904","34.812","-119.146"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:175995","Buteo jamaicensis calurus","11619.46368","United States","California","20 mi E Merced","April 1937","37.39256","-120.148426"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:173799","Accipiter striatus velox","4987.357056","United States","California","1 mi NW Alta Loma","26 Dec 1954","34.1324826","-117.609562"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:24855","Accipiter cooperii","997.79328","United States","California","2.5 mi E Palo Verde","18 Jul 1914","33.4314","-114.6863"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:47941","Accipiter cooperii","","Mexico","Baja California","El Cajon Canyon, E base of San Pedro Martir Mts.","20 May 1926","31.05","-115.4436111"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99835","Parabuteo unicinctus harrisi","12641","United States","Texas","Brownsville","17 May 1927","25.913791","-97.493364"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:150252","Accipiter cooperii","3527.682048","United States","Nevada","0.5 mi E Ella Mt., Clover Mt.","27 Jun 1963","37.45917","-114.45813"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:4378","Accipiter cooperii","255.885696","United States","Arizona","Fort Mohave, Colorado River","27 Apr 1861","35.0431","-114.6217"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99691","Accipiter cooperii","28660.807296","United States","Arizona","Tucson","13 Mar 1939","32.2217","-110.9258"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109328","Accipiter cooperii","2293","Mexico","Guerrero","Chilpancingo de los Bravos","15 Jul 1941","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:143342","Aquila audax audax","4042.672128","Australia","South Australia","16 mi N, 6 mi W Cowarie","2 Jul 1961","-27.4843","138.23542"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99838","Buteo plagiatus","1754","Mexico","Sonora","Alamos","6 Mar 1888","27.02333","-108.93222"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151702","Aquila chrysaetos canadensis","2750.368896","United States","California","Livermore Mts., Mission Peak","10 Apr 1929","37.5127705","-121.879756"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:180436","Elanus leucurus majusculus","371","United States","California","Berkeley Marina at I-80, Berkeley","8 Nov 2001","37.863715","-122.314008"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:180439","Accipiter striatus velox","28.968192","United States","California","1179 Montichello Rd., Lafayette","12 Nov 2001","37.9019529","-122.1220023"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:4093","Buteo jamaicensis calurus","30","United States","California","Volcan Mt.","13 Jul 1908","33.15","-116.617"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:26440","Buteo jamaicensis calurus","96.56064","United States","California","0.25 mi E Palo Verde","28 Dec 1915","33.4322","-114.7192"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:181751","Circus hudsonius","64.17","United States","California","Alameda Naval Station, Alameda","14 Jul 2000","37.766834","-122.150912"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99828","Buteo brachyurus brachyurus","5000","Colombia","Cauca","Munchique, El Tambo","3 Sep 1936","2.5333333","-76.95"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:179943","Accipiter striatus velox","402.336","United States","California","3777 Clear Springs Creek, Concord","25 Jul 1999","37.9603","-122.0083"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:27570","Buteo regalis","3218.688","United States","California","Davis","19 Jan 1917","38.5489864","-121.7448173"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:172020","Aquila chrysaetos canadensis","535.911552","United States","California","Junipero Serra Peak [=Santa Lucia Peak]","10 Jul 1919","36.14456","-121.42052"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:22396","Aquila chrysaetos canadensis","804.672","United States","California","Los Baños","15 Jan 1912","37.060514","-120.84778"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:151682","Accipiter gentilis atricapillus","6841.321344","United States","Minnesota","Stafford Township","1 Feb 1926","48.7613","-95.8106"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:85527","Leptodon cayanensis cayanensis","7081","El Salvador","San Miguel","Lake Olomega","27 Jan 1942","13.31667","-88.06667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:19792","Buteo swainsoni","804.672","United States","California","Whitney Meadow, Sierra Nevada Mts.","8 Aug 1911","36.434131","-118.2671"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:63525","Accipiter cooperii","2246.644224","United States","Nevada","Toquima Range, 1 mi NE Jefferson","1 Jul 1933","38.72358","-116.96859"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:150832","Milvus migrans affinis","","Australia","South Australia","12 mi NW Cannuwalkaninna Bore","26 Jun 1962","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:67200","Accipiter cooperii","15246.925056","United States","Arizona","W side Escudilla Mt., 16 mi SE Springerville","12 Jun 1934","33.9692","-109.0879"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:2074","Accipiter striatus velox","1371.6","United States","California","San Jacinto Mts., Round Valley","7 Jul 1908","33.8042231","-116.6593614"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99775","Buteo jamaicensis harlani","5420.270592","Canada","British Columbia","Swan Lake, Vernon","28 Oct 1933","50.3167","-119.25"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81844","Buteo swainsoni","","Canada","British Columbia","Upper Nicola","19 Aug 1939","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:9312","Buteo jamaicensis calurus","","United States","Nevada","High Oak Canyon","23 Jul 1909","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:80896","Accipiter striatus velox","186.683904","United States","Maine","Eliot","12 Aug 1890","43.1531","-70.8006"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:81830","Accipiter cooperii","56932.153344","Canada","British Columbia","Okanagan","29 May 1927","49.4167","-120"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:90945","Buteo regalis","804.672","United States","California","Los Baños","4 Dec 1932","37.060514","-120.84778"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:51439","Buteo regalis","484.412544","United States","California","Carl Walter's Ranch, 2 mi N Independence","4 Nov 1927","36.826074","-118.214801"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:148275","Accipiter striatus velox","2035","United States","Nevada","Lexington Creek, Snake Range","15 Jun 1962","38.856596","-114.21871"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109333","Accipiter striatus velox","2293","Mexico","Guerrero","Chilpancingo de los Bravos","15 Feb 1940","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:46029","Accipiter striatus velox","6128.381952","United States","California","region of Santa Rosa","23 Oct 1925","38.447398","-122.7190348"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:109329","Accipiter cooperii","2293","Mexico","Guerrero","Chilpancingo de los Bravos","20 Feb 1943","17.5513888888","-99.5008333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:133799","Milvus migrans parasitus","","Kenya","Rift Valley Province","Rift Valley","10 Aug 1955","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144624","Accipiter striatus velox","6463.125504","United States","Nevada","Ruby Mts., Willow Creek, 2 mi S County line","4 Jun 1929","40.10139","-115.71028"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144728","Haliaeetus leucocephalus leucocephalus","1609.344","United States","California","Cuymaca Lake","20 Dec 1922","32.991021","-116.56672"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:169454","Circus hudsonius","5780","Mexico","Chihuahua","1 mi S and 0.5 mi E Santa Clara","28 Aug 1961","29.27428","-107.01155"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:32228","Accipiter cooperii","1609.344","United States","California","Fort Tejon","25 Jul 1904","34.8760033","-118.89392"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:10643","Buteo jamaicensis calurus","804.672","United States","California","Mayfield","31 Oct 1909","37.42317","-122.149464"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:99777","Buteo jamaicensis harlani","4004.047872","United States","Oklahoma","1 mi N Washington","6 Mar 1937","35.07351","-97.484"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:43886","Buteo lineatus elegans","402.336","United States","California","Snelling","20 Jun 1923","37.52078","-120.43822"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:41449","Accipiter striatus suttoni","46685.460096","United States","Arizona","Chiricahua Mts.","26 Aug 1919","31.9297","-109.3817"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183074","Buteo jamaicensis calurus","6936","United States","California","Tularcitos Ranch","5 Nov 2004","36.44335","-121.64733"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184434","Accipiter gentilis atricapillus","","United States","Utah","Sardine Canyon, Wellsville","21 Feb 1937","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184436","Buteo swainsoni","","United States","Utah","south of Cache Junction","10 Jun 1940","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184005","Buteo jamaicensis calurus","24.16","United States","California","junction of Balfour Rd. and Deer Valley Rd., Brentwood","23 Nov 2004","37.92518","-121.77802"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184415","Accipiter striatus velox","","United States","Utah","Utah State University, Logan","5 Jan 1935","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183964","Elanus leucurus majusculus","36.9","United States","California","944 Lynn Street, Livermore","4 May 2004","37.68574","-121.730993"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:183995","Buteo lineatus elegans","42.171","United States","California","5681 Florence Terrace, Piedmont","25 Nov 2004","37.837441","-122.215798"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:184418","Accipiter striatus velox","","United States","Utah","Basin Hill, Wellsville","5 April 1936","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:144745","Pandion haliaetus carolinensis","2011.68","United States","New York","Center Island, Long Island","25 Sep 1924","40.90444","-73.51972"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:47767","Pandion haliaetus carolinensis","3247.656192","Mexico","Baja California","Isla San Martin, Gulf of California Islands","19 Jul 1925","30.5","-116.116667"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:148613","Accipiter soloensis","15317.736192","Korea","Kyonggi Province","Kwangnung, 15 mi NNE Seoul","12 May 1962","37.76765","127.10457"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:171851","Accipiter gentilis atricapillus","469.928448","United States","California","Prospect Peak","1 Aug 1927","40.5733618","-121.3448609"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:140621","Harpagus bidentatus bidentatus","29614","Ecuador","Pastaza","Rio Copataza","23 Mar 1939","-1.82727","-76.65909"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:133136","Accipiter gentilis atricapillus","2293.3152","United States","Nevada","2 mi NE Jarbidge Peak","24 Jun 1955","41.86105","-115.36343"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:178535","Accipiter striatus velox","188.293248","United States","Maryland","Bozman","29 Sep 1995","38.7707","-76.2716"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:190710","Buteo jamaicensis calurus","20","United States","California","700 Ulfinian Way, Martinez","17 May 2005","38.0084197","-122.1264257"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Bird:189486","Buteo jamaicensis calurus","1400","United States","California","Balls Ferry Wetland Unit, mouth of Cottonwood Creek Wildlife Area, Cottonwood","28 Jan 2013","40.407606","-122.216245"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14704","Buteo regalis","17485","United States","Utah","Johnson Pass","9 Apr 1933","40.336363","-112.57102"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14699","Buteo jamaicensis calurus","1622","United States","Utah","Lookout Pass","16 Apr 1932","40.11403","-112.56229"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:14695","Accipiter cooperii","11300","United States","Utah","south of Vernon","25 May 1930","40.018062","-112.436997"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7593","Accipiter nisus nisus","32117","United Kingdom","Scotland","Forfarshire N","24 May 1921","56.83333","-3"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5171","Accipiter cooperii","912.498048","United States","Connecticut","Ivoryton","20 May 1914","41.3483","-72.4397"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7783","Sarcogyps calvus","3490","India","Bihar","Saharsa","30 Oct 1912","25.88333","86.6"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7602","Buteo regalis","19316.956032","United States","North Dakota","Antler 15 mi S","3 May 1925","48.7525","-101.2819"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5437","Ictinia mississippiensis","","United States","Oklahoma","no specific locality recorded","21 Jun 1906","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:4623","Circus hudsonius","8072.469504","United States","North Dakota","Deering NE of","30 May 1929","48.4424","-100.9668"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:4626","Pandion haliaetus carolinensis","4842.516096","United States","New Jersey","Avalon","12 May 1929","39.1023","-74.719"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5150","Elanus leucurus majusculus","","United States","California","no specific locality recorded","9 Apr 1915","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5203","Buteo lineatus lineatus","6464.734848","United States","Connecticut","Milford","24 Apr 1904","41.2222","-73.0569"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5253","Buteo plagiatus","4750","Mexico","Tamaulipas","Cuidad Victoria","26 Mar 1910","23.7361111111","-99.1461111111"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7574","Ictinia mississippiensis","36364","United States","Texas","Hernandez Creek","4 Jun 1919","30.700549","-98.675299"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5254","Buteogallus anthracinus anthracinus","5647.188096","United States","Arizona","near Benson","6 Jun 1913","31.9678","-110.2939"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2710","Parabuteo unicinctus harrisi","13071.091968","United States","Texas","El Paso near, near Rio Grande River","11 May 1912","31.759","-106.486"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7642","Buteo lineatus extimus","49155.803136","United States","Florida","Miami 30 mi W","10 Feb 1929","25.8114","-80.6895"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5173","Buteo jamaicensis borealis","2441.374848","United States","Connecticut","Oxford","27 Apr 1888","41.4339","-73.1172"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2707","Buteo platypterus platypterus","1931.2128","United States","Vermont","Wells","2 May 1909","43.41722","-73.20472"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5231","Buteo swainsoni","3271.796352","United States","California","Bernardo","1 Jun 1902","33.0433186","-117.0726824"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5232","Geranoaetus albicaudatus hypospodius","107213","United States","Texas","Lower Rio Grande","15 Mar 1894","26.058094","-98.199945"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5230","Buteo swainsoni","402.336","United States","California","Cholame","5 May 1915","35.723467","-120.295357"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2565","Accipiter cooperii","1660.843008","United States","California","Reliez Valley","11 Apr 1933","37.9162872","-122.1053994"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5164","Accipiter cooperii","1609.344","United States","California","Paso Robles","14 Jun 1898","35.635222","-120.691783"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13719","Elanus leucurus majusculus","4828.032","United States","California","Power Pole near Tres Pinos","3 Apr 1927","36.79079","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13701","Pandion haliaetus carolinensis","","United States","Virginia","Hull Bottom","3 May 1912","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13702","Pandion haliaetus carolinensis","","United States","Virginia","Hull Bottom","3 May 1912","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13690","Pandion haliaetus carolinensis","33823.582848","United States","Maryland","no specific locality recorded","7 May 1920","38.4601","-76.0316"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5245","Buteo regalis","48306.069504","United States","North Dakota","no specific locality recorded","30 Apr 1897","48.0417","-99.45"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5288","Pandion haliaetus carolinensis","548.786304","United States","Connecticut","Niantic, Black Point, Crescent Beach","5 May 1918","41.315","-72.2025"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7539","Elanus leucurus majusculus","1144.243584","United States","California","near Green Brae","22 Mar 1922","37.9514616","-122.5221382"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13219","Haliaeetus leucocephalus leucocephalus","35432.926848","United States","Florida","no specific locality recorded","15 Nov 1925","27.9526","-82.3708"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5273","Haliaeetus leucocephalus washingtoniensis","2158.130304","United States","Alaska","Kenai, Cook Inlet","14 May 1900","60.5544444444","-151.2583333333"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:4621","Haliaeetus leucocephalus washingtoniensis","1287475.2","Canada","Northwest Territories","MacKenzie River Valley","16 May 1898","65","-125"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:5276","Haliaeetus leucocephalus washingtoniensis","1234.366848","United States","Delaware","Smyrna Creek, near Smyrna","5 Mar 1922","39.3078","-75.6006"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7715","Aquila chrysaetos canadensis","4425.696","United States","California","near Tres Pinos","10 Mar 1922","36.7907921","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7727","Aquila chrysaetos canadensis","4425.696","United States","California","near Tres Pinos","17 Mar 1935","36.7907921","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7734","Aquila chrysaetos canadensis","4425.696","United States","California","near Tres Pinos","18 Mar 1945","36.7907921","-121.31979"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7538","Elanus leucurus majusculus","","United States","California","near Pondir","21 Mar 1923","",""
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:7755","Aquila chrysaetos canadensis","321.8688","United States","California","near Parkfield","3 Mar 1934","35.90057","-120.43116"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:2563","Aquila chrysaetos canadensis","6035.04","United States","California","Puente Hills, Carbon Canyon","18 Feb 1926","33.942982","-117.78458"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13218","Buteo swainsoni","4023.36","United States","California","10 mi E Los Baños","10 Apr 1925","37.05312","-120.64307"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13800","Aquila chrysaetos canadensis","1609.344","United States","California","Ingles Ranch, 4 mi E Hollister","27 Feb 1897","36.8390327","-121.2963179"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13834","Aquila chrysaetos canadensis","3218.688","United States","California","Millers line","26 Mar 1901","36.9223493","-121.56236"
"http://creativecommons.org/publicdomain/zero/1.0/","MVZ:Egg:13764","Buteo jamaicensis calurus","402.336","United States","California","Palo Prieto Canyon","7 Apr 1917","35.71023","-120.30893"
